State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,ISEYIN,EKUNLE I,30-16-03-006,AGBEDE AGBALE,179,619,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102717/102717-1677605305.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-007,ITA EPO MARKET I,141,427,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102718/102718-1677570842.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-008,ITA EPO MARKET II,182,668,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102719/102719-1677574124.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-009,ITAPO ELEGUSI,272,782,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102720/102720-1677589306.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-010,C.M.S. OKUTAPEMA,204,769,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102721/102721-1677604664.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-011,ELEGEDE/C.M.S. IDI-IROKO,362,1169,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102722/102722-1677605037.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-013,I.D.G.S. II,183,1417,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102724/102724-1677602833.pdf
OYO,ISEYIN,EKUNLE I,30-16-03-014,"COMMUNITY SCHOOL, ODO-OGUN",48,210,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24885/pu/102725/102725-1677576948.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-001,ITA EPO ONILU I,220,565,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102729/102729-1677574249.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-002,ITA EPO ONILU II,237,714,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102730/102730-1677601389.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-004,BASORUN ISALE II,263,809,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102732/102732-1677577894.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-005,ITA OBELE I,263,768,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102733/102733-1677580368.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-007,C.P.A.C. ODUMINI,314,947,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102735/102735-1677576171.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-008,"METHODIST SCHOOL, AGO-IJIO",435,1517,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102736/102736-1677581884.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-009,ISALE PAPA,216,691,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102737/102737-1677573836.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-010,AJAO OLOKE JUNCTION I,201,669,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102738/102738-1677580153.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-011,AJAO OLOKE JUNCTION II,236,728,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102739/102739-1677576921.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-012,C.P.A.C. ALADURA,92,489,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102740/102740-1677574092.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-013,"ANGLICAN PRIMARY SCHOOL, ABA-IBADAN",87,346,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102741/102741-1677574521.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-015,"METHODIST SCHOOL, OGUNGBE I",56,210,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102743/102743-1677589951.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-016,"METHODIST SCHOOL, OGUNGBE II",57,326,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102744/102744-1677604405.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-017,"BAPTIST SCHOOL, OKE-EDU",49,231,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102745/102745-1677577432.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-019,IPOWU VILLAGE,74,405,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102747/102747-1677572490.pdf
OYO,ISEYIN,EKUNLE II,30-16-04-020,LAWURE,71,339,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24886/pu/102748/102748-1677580744.pdf
OYO,ISEYIN,FARAMORA,30-16-05-003,"A.U.D. SCHOOL, ATORI",381,1185,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24887/pu/102751/102751-1677569307.pdf
OYO,ISEYIN,FARAMORA,30-16-05-008,ADABO MARKET I,231,616,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,148,0,32,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24887/pu/102756/102756-1677575954.pdf
OYO,ISEYIN,FARAMORA,30-16-05-009,ADABO MARKET II,242,616,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24887/pu/102757/102757-1677576579.pdf
OYO,ISEYIN,FARAMORA,30-16-05-011,GBOKOYI VILLAGE,129,583,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24887/pu/102759/102759-1677577557.pdf
OYO,ISEYIN,IJEMBA/OKE-OLA/OKE-OJA,30-16-06-013,AGARAWU II,158,398,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24888/pu/102772/102772-1677580725.pdf
OYO,ISEYIN,ISALU II,30-16-08-001,"L.A. SCHOOL, ITAN I",395,1340,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102788/102788-1677578796.pdf
OYO,ISEYIN,ISALU II,30-16-08-002,"L.A. SCHOOL, ITAN II",427,1372,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102789/102789-1677589526.pdf
OYO,ISEYIN,ISALU II,30-16-08-003,"L.A. SCHOOL, ITAN II",427,1372,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102789/102789-1677589526.pdf
OYO,ISEYIN,ISALU II,30-16-08-005,AROWOJEDE II,219,770,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102792/102792-1677575839.pdf
OYO,ISEYIN,ISALU II,30-16-08-006,AROWOJEDE III,238,794,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102793/102793-1677575631.pdf
OYO,ISEYIN,ISALU II,30-16-08-007,OLOBO,79,334,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102794/102794-1677590962.pdf
OYO,ISEYIN,ISALU II,30-16-08-008,ALAYIN,66,344,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102795/102795-1677577347.pdf
OYO,ISEYIN,ISALU II,30-16-08-009,ABUGAGA,55,342,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102796/102796-1677579278.pdf
OYO,ISEYIN,ISALU II,30-16-08-010,BALELAYO,47,141,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102797/102797-1677577025.pdf
OYO,ISEYIN,ISALU II,30-16-08-013,AGBEDE/IDI-EMI,82,266,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102800/102800-1677577663.pdf
OYO,ISEYIN,ISALU II,30-16-08-014,GBOLEYA,63,278,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102801/102801-1677576156.pdf
OYO,ISEYIN,ISALU II,30-16-08-015,ONITOTO/ONBUWO,35,103,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102802/102802-1677589972.pdf
OYO,ISEYIN,ISALU II,30-16-08-016,"COMMUNITY PRIMARY SCHOOL, OTIIRI",38,177,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102803/102803-1677577910.pdf
OYO,ISEYIN,ISALU II,30-16-08-017,IBILEKAN/OLOPE PRIMARY SCHOOL,28,140,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102804/102804-1677576371.pdf
OYO,ISEYIN,ISALU II,30-16-08-018,ALAGOGO/AJAPE PRIMARY SCHOOL.,34,207,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24890/pu/102805/102805-1677666090.pdf
OYO,ISEYIN,KOSO I,30-16-09-001,"COMMUNITY PRIMARY SCHOOL, KOSO",274,834,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,1003,14,37,1483,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/101707/result_88762_1677702061_thumb.jpg
OYO,ISEYIN,KOSO I,30-16-09-003,YAARA MARKET,324,1037,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24891/pu/102808/102808-1677592684.pdf
OYO,ISEYIN,KOSO I,30-16-09-004,AJUMODA,239,870,TRUE,0,FALSE,FALSE,FALSE,FALSE,TRUE,138,2,33,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/101710/result_88765_1677862555_thumb.jpg
OYO,ISEYIN,KOSO II,30-16-10-001,BAALE SAGBO I,253,892,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/001/001-1677384424.pdf
OYO,ISEYIN,KOSO II,30-16-10-003,JAGUN MARKET,364,1238,TRUE,0,FALSE,TRUE,FALSE,FALSE,TRUE,1143,119,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/102816/102816-1677599345.pdf
OYO,ISEYIN,KOSO II,30-16-10-005,CARPENTER'S HALL,332,1230,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/102818/102818-1677575748.pdf
OYO,ISEYIN,KOSO II,30-16-10-006,"BAPTIST PRIMARY SCHOOL, KOSO",459,1679,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/102819/102819-1677581248.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-002,AKODUDU,261,650,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102821/102821-1677525469.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-003,"L.A. SCHOOL, OKE-ESA I",294,814,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102822/102822-1677525768.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-004,"L.A. SCHOOL, OKE-ESA II",205,680,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102823/102823-1677526019.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-005,OLUGBEMI,293,1052,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102824/102824-1677526252.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-006,ARAROMI MARKET I,335,1067,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102825/102825-1677526506.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-007,ARAROMI MARKET II,226,778,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,698,9,12,943,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102826/102826-1677526983.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-008,"N.U.D. SCHOOL, OLUWOLE",343,1257,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102827/102827-1677528457.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-009,OWNER'S UNION,384,1476,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102828/102828-1677528718.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-010,"N.U.D. SCHOOL, OLUGBADE",58,330,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102829/102829-1677529048.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-011,SANGOTE VILLAGE,26,136,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102830/102830-1677529684.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-012,PAAGO PRY SCH,59,411,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/102831/102831-1677563069.pdf
OYO,ITESIWAJU,BABAODE,30-17-01-001,"POST OFFICE, BABAODE I",238,489,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,66,1,82,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/101734/result_88816_1677517737_thumb.jpg
OYO,ITESIWAJU,BABAODE,30-17-01-002,"POST OFFICE, BABAODE II",185,381,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/101735/result_88817_1677618877_thumb.jpg
OYO,ITESIWAJU,IGBOJAIYE,30-17-02-006,"BAPTIST SCHOOL, IGBOJAIYE II",161,565,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24895/pu/102847/102847-1677570079.pdf
OYO,ITESIWAJU,IPAPO,30-17-03-004,"LIBRARY, IPAPO II",156,462,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,64,9,38,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/101756/result_88840_1677510840_thumb.jpg
OYO,ITESIWAJU,OKAKA I,30-17-05-001,"SANGO MARKET, OKAKA",222,634,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102869/102869-1677498451.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-002,JAGUN O/S,135,375,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102870/102870-1677499893.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-003,EKERIN AREA,256,774,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102871/102871-1677500473.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-004,"CIVIL COURT, OKAKA I",169,559,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102872/102872-1677500896.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-005,"CIVIL COURT, OKAKA II",122,404,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102873/102873-1677501593.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-006,OPOO VILLAGE,19,132,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102874/102874-1677501979.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-007,ABIDOGUN VILLAGE,101,460,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102875/102875-1677502296.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-008,OKUTALOGUN VILLAGE,92,441,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102876/102876-1677502626.pdf
OYO,ITESIWAJU,OKAKA I,30-17-05-009,IRE-AKARI VILLAGE,87,387,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/102877/102877-1677502875.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-001,"BAPTIST SCHOOL, OKAKA",268,762,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102878/102878-1677504076.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-002,IDI-ILEKUN,221,548,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102879/102879-1677504355.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-003,ITA ONILU,141,371,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102880/102880-1677508367.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-004,BUDO ORE/LADIPO VILLAGE,129,578,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102881/102881-1677508706.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-005,MOKORE AREA,167,485,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102882/102882-1677509082.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-006,MATERNITY,267,841,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/102883/102883-1677509400.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-001,"CATH. PRIMARY SCHOOL, OTU TOWN",282,789,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102891/102891-1677501884.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-002,"N.U.D. SCHOOL, OTU TOWN",211,542,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102892/102892-1677502244.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-003,OTUN/AYANHUN O/S,237,611,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102893/102893-1677502569.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-004,"BAPTIST SCHOOL, OTU TOWN I",281,635,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102894/102894-1677503648.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-005,"BAPTIST SCHOOL, OTU TOWN II",226,571,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102895/102895-1677504387.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-006,TOWN HALL OTU OPEN SPACE,179,559,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102896/102896-1677505020.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-007,BALE AYILOLA O/S,118,351,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102897/102897-1677508416.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-008,ALAGA/ONIROKO/APATA,270,891,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102898/102898-1677508749.pdf
OYO,ITESIWAJU,OTU 1,30-17-08-009,ONIJOKUN,8,201,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24901/pu/102899/102899-1677509074.pdf
OYO,ITESIWAJU,OTU II,30-17-09-001,"IBISE COMMUNITY PRIMARY SCHOOL, OTU",289,792,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24902/pu/102900/102900-1677500475.pdf
OYO,ITESIWAJU,OTU II,30-17-09-002,AROKO O/S,265,640,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24902/pu/102901/102901-1677500726.pdf
OYO,ITESIWAJU,OTU II,30-17-09-003,AKANKAN I,182,478,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24902/pu/102902/102902-1677496326.pdf
OYO,ITESIWAJU,OTU II,30-17-09-004,AKANKAN II,147,475,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24902/pu/102903/102903-1677497627.pdf
OYO,ITESIWAJU,OTU II,30-17-09-005,AJIJOBALE O/S,218,546,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24902/pu/102904/102904-1677500203.pdf
